"route_id","service_id","trip_id","trip_headsign","direction_id","block_id","wheelchair_accessible","bikes_allowed"
"4_301","19009003001004","19009003001004","EN TRANSITO","1","4_9003","0",""
"9_355","19000002026009","19000002026009","EN TRANSITO","1","9_2","0",""
"4_305","19001058002004","19001058002004","EN TRANSITO","0","4_1058","0",""
"4_305","19005006012004","19005006012004","EN TRANSITO","0","4_5006","0",""
"4_301","19001024008004","19001024008004","EN TRANSITO","0","4_1024","0",""
"4_357","19005011002004","19005011002004","EN TRANSITO","0","4_5011","0",""
"5_405","19040507003005","19040507003005","EN TRANSITO","1","5_40507","0",""
"5_406","19040607013005","19040607013005","EN TRANSITO","1","5_40607","0",""
"4_371","19071501011004","19071501011004","EN TRANSITO","1","4_71501","0",""
"4_301","19010452003004","19010452003004","EN TRANSITO","1","4_10452","0",""
"4_370","19070904013004","19070904013004","EN TRANSITO","1","4_70904","0",""
"13_3705","19037017002013","19037017002013","EN TRANSITO","1","13_37017","0",""
"13_3705","19037012005013","19037012005013","EN TRANSITO","1","13_37012","0",""
"5_406","19040607007005","19040607007005","EN TRANSITO","1","5_40607","0",""
"5_404","19040418002005","19040418002005","EN TRANSITO","0","5_40418","0",""
"13_3705","19037007001013","19037007001013","EN TRANSITO","0","13_37007","0",""
"13_3705","19037013001013","19037013001013","EN TRANSITO","0","13_37013","0",""
"4_370","19070504016004","19070504016004","EN TRANSITO","0","4_70504","0",""
"4_305","19001041007004","19001041007004","EN TRANSITO","1","4_1041","0",""
"4_357","19005013006004","19005013006004","EN TRANSITO","0","4_5013","0",""
"4_305","19001061001004","19001061001004","EN TRANSITO","1","4_1061","0",""
"4_371","19071901009004","19071901009004","EN TRANSITO","1","4_71901","0",""
"13_3705","19037031006013","19037031006013","EN TRANSITO","0","13_37031","0",""
"13_3705","19037039004013","19037039004013","EN TRANSITO","1","13_37039","0",""
"4_305","19001009010004","19001009010004","EN TRANSITO","0","4_1009","0",""
"4_305","19001034009004","19001034009004","EN TRANSITO","1","4_1034","0",""
"4_301","19001020001004","19001020001004","EN TRANSITO","1","4_1020","0",""
"5_406","19040604012005","19040604012005","EN TRANSITO","0","5_40604","0",""
"4_301","19001035005004","19001035005004","EN TRANSITO","1","4_1035","0",""
"4_370","19070901012004","19070901012004","EN TRANSITO","0","4_70901","0",""
"15_123","19123059002015","19123059002015","La Granja Villa NS","1","15_123059","0",""
"15_123","19123186002015","19123186002015","Peycar SN","0","15_123186","0",""
"4_305","19001029005004","19001029005004","EN TRANSITO","1","4_1029","0",""
"15_123","19123216002015","19123216002015","Peycar SN","0","15_123216","0",""
"15_123","19123192002015","19123192002015","Peycar SN","0","15_123192","0",""
"4_357","19005008003004","19005008003004","EN TRANSITO","1","4_5008","0",""
"5_412","19041211001005","19041211001005","EN TRANSITO","1","5_41211","0",""
"15_123","19123185002015","19123185002015","La Granja Villa NS","1","15_123185","0",""
"13_3705","19037022005013","19037022005013","EN TRANSITO","1","13_37022","0",""
"5_5409","19540903003005","19540903003005","EN TRANSITO","1","5_540903","0",""
"5_412","19041210010005","19041210010005","EN TRANSITO","0","5_41210","0",""
"4_371","19071502050004","19071502050004","EN TRANSITO","0","4_71502","0",""
"4_305","19009006002004","19009006002004","EN TRANSITO","0","4_9006","0",""
"9_355","19000001106009","19000001106009","EN TRANSITO","1","9_1","0",""
"4_301","19001048002004","19001048002004","EN TRANSITO","0","4_1048","0",""
"13_3705","19037033002013","19037033002013","EN TRANSITO","1","13_37033","0",""
"5_406","19040601005005","19040601005005","EN TRANSITO","1","5_40601","0",""
"13_3705","19037038008013","19037038008013","EN TRANSITO","0","13_37038","0",""
"4_301","19001055001004","19001055001004","EN TRANSITO","1","4_1055","0",""
"13_3705","19037016002013","19037016002013","EN TRANSITO","0","13_37016","0",""
"4_370","19070501015004","19070501015004","EN TRANSITO","1","4_70501","0",""
"4_357","19010381009004","19010381009004","EN TRANSITO","1","4_10381","0",""
"13_3705","19037032006013","19037032006013","EN TRANSITO","1","13_37032","0",""
"4_371","19071901033004","19071901033004","EN TRANSITO","1","4_71901","0",""
"4_357","19010261009004","19010261009004","EN TRANSITO","1","4_10261","0",""
"4_357","19005005002004","19005005002004","EN TRANSITO","0","4_5005","0",""
"4_357","19005003006004","19005003006004","EN TRANSITO","0","4_5003","0",""
"5_404","19040419002005","19040419002005","EN TRANSITO","0","5_40419","0",""
"4_301","19005004002004","19005004002004","EN TRANSITO","0","4_5004","0",""
"13_3705","19037015006013","19037015006013","EN TRANSITO","1","13_37015","0",""
"15_123","19123124002015","19123124002015","Peycar SN","0","15_123124","0",""
"5_412","19041212001005","19041212001005","EN TRANSITO","1","5_41212","0",""
"15_123","19123014002015","19123014002015","La Granja Villa NS","1","15_123014","0",""
"4_305","19001009004004","19001009004004","EN TRANSITO","0","4_1009","0",""
"4_301","19005007003004","19005007003004","EN TRANSITO","1","4_5007","0",""
"5_412","19041217003005","19041217003005","EN TRANSITO","1","5_41217","0",""
"5_406","19040604006005","19040604006005","EN TRANSITO","0","5_40604","0",""
"4_305","19005002001004","19005002001004","EN TRANSITO","1","4_5002","0",""
"4_357","19010211001004","19010211001004","EN TRANSITO","1","4_10211","0",""
"5_404","19040409001005","19040409001005","EN TRANSITO","1","5_40409","0",""
"9_355","19000002074009","19000002074009","EN TRANSITO","1","9_2","0",""
"13_3705","19037014001013","19037014001013","EN TRANSITO","1","13_37014","0",""
"4_301","19005010005004","19005010005004","EN TRANSITO","1","4_5010","0",""
"4_305","19005006007004","19005006007004","EN TRANSITO","1","4_5006","0",""
"9_355","19000002060009","19000002060009","EN TRANSITO","1","9_2","0",""
"13_3705","19037037008013","19037037008013","EN TRANSITO","1","13_37037","0",""
"5_404","19040408002005","19040408002005","EN TRANSITO","0","5_40408","0",""
"4_357","19010451003004","19010451003004","EN TRANSITO","1","4_10451","0",""
"4_371","19071502002004","19071502002004","EN TRANSITO","0","4_71502","0",""
"4_301","19001054002004","19001054002004","EN TRANSITO","0","4_1054","0",""
"13_3705","19037003001013","19037003001013","EN TRANSITO","1","13_37003","0",""
"13_3705","19037005003013","19037005003013","EN TRANSITO","0","13_37005","0",""
"15_123","19123196002015","19123196002015","Peycar SN","0","15_123196","0",""
"5_412","19041206012005","19041206012005","EN TRANSITO","0","5_41206","0",""
"13_3705","19037027002013","19037027002013","EN TRANSITO","1","13_37027","0",""
"4_357","19050171003004","19050171003004","EN TRANSITO","1","4_50171","0",""
"5_406","19040606002005","19040606002005","EN TRANSITO","0","5_40606","0",""
"4_371","19071902001004","19071902001004","EN TRANSITO","1","4_71902","0",""
"13_3705","19037021006013","19037021006013","EN TRANSITO","1","13_37021","0",""
"4_371","19071501017004","19071501017004","EN TRANSITO","1","4_71501","0",""
"15_123","19123120002015","19123120002015","Peycar SN","0","15_123120","0",""
"4_357","19005011008004","19005011008004","EN TRANSITO","0","4_5011","0",""
"4_371","19071901025004","19071901025004","EN TRANSITO","1","4_71901","0",""
"4_357","19009007001004","19009007001004","EN TRANSITO","1","4_9007","0",""
"4_370","19070901007004","19070901007004","EN TRANSITO","1","4_70901","0",""
"5_412","19041213006005","19041213006005","EN TRANSITO","0","5_41213","0",""
"5_412","19041215008005","19041215008005","EN TRANSITO","0","5_41215","0",""
"15_123","19123175002015","19123175002015","La Granja Villa NS","1","15_123175","0",""
"4_370","19070904008004","19070904008004","EN TRANSITO","0","4_70904","0",""
"13_3705","19037043005013","19037043005013","EN TRANSITO","1","13_37043","0",""
"13_3705","19037045007013","19037045007013","EN TRANSITO","1","13_37045","0",""
"15_123","19123080002015","19123080002015","Peycar SN","0","15_123080","0",""
"13_3705","19037024001013","19037024001013","EN TRANSITO","1","13_37024","0",""
"4_370","19070902006004","19070902006004","EN TRANSITO","0","4_70902","0",""
"5_404","19040424005005","19040424005005","EN TRANSITO","1","5_40424","0",""
"5_404","19040426007005","19040426007005","EN TRANSITO","1","5_40426","0",""
"4_371","19071902019004","19071902019004","EN TRANSITO","1","4_71902","0",""
"4_371","19071502033004","19071502033004","EN TRANSITO","1","4_71502","0",""
"13_3705","19037042006013","19037042006013","EN TRANSITO","0","13_37042","0",""
"13_3705","19037040004013","19037040004013","EN TRANSITO","0","13_37040","0",""
"5_412","19041214009005","19041214009005","EN TRANSITO","1","5_41214","0",""
"5_412","19041212007005","19041212007005","EN TRANSITO","1","5_41212","0",""
"5_412","19041210005005","19041210005005","EN TRANSITO","1","5_41210","0",""
"4_371","19071902041004","19071902041004","EN TRANSITO","1","4_71902","0",""
"5_406","19040602008005","19040602008005","EN TRANSITO","0","5_40602","0",""
"4_357","19010211008004","19010211008004","EN TRANSITO","0","4_10211","0",""
"4_371","19071501034004","19071501034004","EN TRANSITO","0","4_71501","0",""
"13_3705","19037024007013","19037024007013","EN TRANSITO","1","13_37024","0",""
"4_305","19050171011004","19050171011004","EN TRANSITO","0","4_50171","0",""
"4_305","19050172002004","19050172002004","EN TRANSITO","0","4_50172","0",""
"5_406","19040602016005","19040602016005","EN TRANSITO","0","5_40602","0",""
"15_123","19123114002015","19123114002015","La Granja Villa NS","1","15_123114","0",""
"4_370","19070502015004","19070502015004","EN TRANSITO","1","4_70502","0",""
"4_357","19005005008004","19005005008004","EN TRANSITO","0","4_5005","0",""
"5_406","19040603007005","19040603007005","EN TRANSITO","1","5_40603","0",""
"5_412","19041218003005","19041218003005","EN TRANSITO","1","5_41218","0",""
"15_123","19123069002015","19123069002015","Peycar SN","0","15_123069","0",""
"5_404","19040407003005","19040407003005","EN TRANSITO","1","5_40407","0",""
"5_412","19041212012005","19041212012005","EN TRANSITO","0","5_41212","0",""
"13_3705","19037006002013","19037006002013","EN TRANSITO","0","13_37006","0",""
"4_301","19009013001004","19009013001004","EN TRANSITO","1","4_9013","0",""
"15_123","19123236002015","19123236002015","Peycar SN","0","15_123236","0",""
"5_412","19041203011005","19041203011005","EN TRANSITO","1","5_41203","0",""
"15_123","19123038002015","19123038002015","La Granja Villa NS","1","15_123038","0",""
"5_412","19041204002005","19041204002005","EN TRANSITO","0","5_41204","0",""
"9_355","19000002018009","19000002018009","EN TRANSITO","1","9_2","0",""
"5_404","19040421004005","19040421004005","EN TRANSITO","0","5_40421","0",""
"4_305","19001051001004","19001051001004","EN TRANSITO","1","4_1051","0",""
"13_3705","19037017008013","19037017008013","EN TRANSITO","1","13_37017","0",""
"5_404","19040425008005","19040425008005","EN TRANSITO","0","5_40425","0",""
"5_412","19041201001005","19041201001005","EN TRANSITO","1","5_41201","0",""
"4_301","19010472003004","19010472003004","EN TRANSITO","1","4_10472","0",""
"5_404","19040417006005","19040417006005","EN TRANSITO","0","5_40417","0",""
"4_301","19009016002004","19009016002004","EN TRANSITO","0","4_9016","0",""
"15_123","19123008002015","19123008002015","Peycar SN","0","15_123008","0",""
"4_301","19001024002004","19001024002004","EN TRANSITO","0","4_1024","0",""
"4_305","19001014008004","19001014008004","EN TRANSITO","0","4_1014","0",""
"5_412","19041211008005","19041211008005","EN TRANSITO","0","5_41211","0",""
"5_404","19040422007005","19040422007005","EN TRANSITO","1","5_40422","0",""
"4_301","19005018003004","19005018003004","EN TRANSITO","1","4_5018","0",""
"5_406","19040606008005","19040606008005","EN TRANSITO","0","5_40606","0",""
"4_370","19070903005004","19070903005004","EN TRANSITO","1","4_70903","0",""
"5_412","19041218009005","19041218009005","EN TRANSITO","1","5_41218","0",""
"15_123","19123215002015","19123215002015","La Granja Villa NS","1","15_123215","0",""
"4_305","19001042007004","19001042007004","EN TRANSITO","1","4_1042","0",""
"5_404","19040414010005","19040414010005","EN TRANSITO","0","5_40414","0",""
"4_357","19001082001004","19001082001004","EN TRANSITO","1","4_1082","0",""
"4_301","19005012007004","19005012007004","EN TRANSITO","1","4_5012","0",""
"5_404","19040404002005","19040404002005","EN TRANSITO","0","5_40404","0",""
"13_3705","19037048008013","19037048008013","EN TRANSITO","0","13_37048","0",""
"5_404","19040415001005","19040415001005","EN TRANSITO","1","5_40415","0",""
"9_355","19000001032009","19000001032009","EN TRANSITO","1","9_1","0",""
"4_357","19005008009004","19005008009004","EN TRANSITO","1","4_5008","0",""
"15_123","19123165002015","19123165002015","La Granja Villa NS","1","15_123165","0",""
"4_357","19001085002004","19001085002004","EN TRANSITO","0","4_1085","0",""
"5_404","19040410010005","19040410010005","EN TRANSITO","0","5_40410","0",""
"15_123","19123070002015","19123070002015","La Granja Villa NS","1","15_123070","0",""
"13_3705","19037034001013","19037034001013","EN TRANSITO","1","13_37034","0",""
"15_123","19123018002015","19123018002015","La Granja Villa NS","1","15_123018","0",""
"13_3705","19037049007013","19037049007013","EN TRANSITO","1","13_37049","0",""
"4_370","19070505001004","19070505001004","EN TRANSITO","1","4_70505","0",""
"4_305","19005002007004","19005002007004","EN TRANSITO","1","4_5002","0",""
"4_371","19071502028004","19071502028004","EN TRANSITO","0","4_71502","0",""
"4_370","19070502003004","19070502003004","EN TRANSITO","1","4_70502","0",""
"4_370","19070504005004","19070504005004","EN TRANSITO","1","4_70504","0",""
"9_355","19000001080009","19000001080009","EN TRANSITO","1","9_1","0",""
"4_370","19070902011004","19070902011004","EN TRANSITO","1","4_70902","0",""
"5_405","19040505010005","19040505010005","EN TRANSITO","0","5_40505","0",""
"4_371","19071902036004","19071902036004","EN TRANSITO","0","4_71902","0",""
"4_301","19001046004004","19001046004004","EN TRANSITO","0","4_1046","0",""
"4_357","19010441003004","19010441003004","EN TRANSITO","1","4_10441","0",""
"4_301","19001050002004","19001050002004","EN TRANSITO","0","4_1050","0",""
"9_355","19000002086009","19000002086009","EN TRANSITO","1","9_2","0",""
"4_305","19009017001004","19009017001004","EN TRANSITO","1","4_9017","0",""
"4_371","19071901050004","19071901050004","EN TRANSITO","0","4_71901","0",""
"15_123","19123246002015","19123246002015","Peycar SN","0","15_123246","0",""
"15_123","19123205002015","19123205002015","La Granja Villa NS","1","15_123205","0",""
"5_412","19041208009005","19041208009005","EN TRANSITO","1","5_41208","0",""
"5_404","19040404010005","19040404010005","EN TRANSITO","0","5_40404","0",""
"5_412","19041209005005","19041209005005","EN TRANSITO","1","5_41209","0",""
"4_305","19001027003004","19001027003004","EN TRANSITO","1","4_1027","0",""
"4_370","19070501004004","19070501004004","EN TRANSITO","0","4_70501","0",""
"9_355","19000002066009","19000002066009","EN TRANSITO","1","9_2","0",""
"13_3705","19037037002013","19037037002013","EN TRANSITO","1","13_37037","0",""
"13_3705","19037028001013","19037028001013","EN TRANSITO","1","13_37028","0",""
"4_301","19010212004004","19010212004004","EN TRANSITO","0","4_10212","0",""
"5_406","19040605009005","19040605009005","EN TRANSITO","1","5_40605","0",""
"13_3705","19037054001013","19037054001013","EN TRANSITO","1","13_37054","0",""
"4_357","19010431003004","19010431003004","EN TRANSITO","1","4_10431","0",""
"4_305","19001034002004","19001034002004","EN TRANSITO","0","4_1034","0",""
"15_123","19123171002015","19123171002015","La Granja Villa NS","1","15_123171","0",""
"13_3705","19037002002013","19037002002013","EN TRANSITO","0","13_37002","0",""
